t,estado,wp_idx,x_odom,y_odom,phi_odom,x_gt,y_gt,phi_gt,v_cmd,w_cmd,vl_motor,vr_motor,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,ps0_f,ps1_f,ps2_f,ps3_f,ps4_f,ps5_f,ps6_f,ps7_f,dist_ir,dist_kalman,casi_colision
1.120000,FOLLOW_PATH,0,-0.056816,-0.808302,1.058666,-0.059923,-0.873764,2.976828,0.079711,-0.340050,4.319628,3.457063,75.688052,67.546074,65.588892,70.751429,65.115306,57.556797,71.668920,115.448072,70.563155,67.169571,66.849880,69.085597,67.673350,62.827506,70.002168,100.021607,0.061075,0.060899,0
1.152000,FOLLOW_PATH,0,-0.055573,-0.806122,1.046287,-0.060250,-0.876229,2.967240,0.079787,-0.291631,4.261945,3.522198,89.306690,67.968228,59.917594,70.443736,67.742480,61.935876,71.867148,107.832124,77.123392,67.449101,64.423580,69.560945,67.697545,62.515436,70.654911,102.755288,0.060336,0.059056,0
1.184000,FOLLOW_PATH,0,-0.054272,-0.803900,1.036384,-0.060614,-0.878692,2.959057,0.079840,-0.252992,4.215504,3.573768,94.003780,64.378868,73.337856,66.577418,71.628806,62.838438,72.429456,119.128436,83.031528,66.374520,67.543576,68.516711,69.073487,62.628487,71.276001,108.485890,0.057196,0.056674,0
1.216000,FOLLOW_PATH,0,-0.052985,-0.801744,1.028957,-0.061007,-0.881150,2.951992,0.079874,-0.224117,4.180562,3.612069,106.871493,64.219920,62.058566,65.251751,67.809035,75.588827,84.487117,124.257134,91.375516,65.620410,65.623823,67.373975,68.630929,67.164606,75.899892,114.005825,0.053746,0.054069,0
1.248000,FOLLOW_PATH,0,-0.051652,-0.799541,1.024005,-0.061426,-0.883606,2.945761,0.079895,-0.205084,4.157418,3.637204,108.572843,69.089518,64.698055,62.681070,69.468244,62.994765,104.054243,134.018604,97.394580,66.834598,65.299804,65.731458,68.923989,65.705161,85.753915,121.010298,0.049734,0.051139,0
1.280000,FOLLOW_PATH,0,-0.050339,-0.797402,1.016578,-0.061865,-0.886060,2.940077,0.079923,-0.176046,4.121938,3.675382,104.379551,66.946801,59.569402,69.194995,62.027082,76.039386,108.656153,133.788524,99.839320,66.873869,63.294163,66.943696,66.510072,69.322140,93.769698,125.482677,0.048557,0.048616,0
1.312000,FOLLOW_PATH,0,-0.048978,-0.795216,1.011626,-0.062325,-0.888512,2.935217,0.079939,-0.156844,4.098364,3.700515,113.384028,65.539979,69.660564,72.694038,66.171119,64.482906,114.447471,151.414669,104.579968,66.407008,65.522403,68.956316,66.391438,67.628408,101.006919,134.558874,0.046169,0.046063,0
1.344000,AVOID,0,-0.047607,-0.793036,1.006675,-0.062803,-0.890963,2.930899,0.020000,-2.000000,3.512195,-1.560976,127.157415,68.808993,69.933162,67.348084,67.286773,69.735840,116.036325,167.922487,112.482074,67.247702,67.066169,68.393435,66.704805,68.366009,106.267211,146.236139,0.043096,0.043423,0
1.376000,AVOID,0,-0.047246,-0.792504,0.942305,-0.062433,-0.891725,2.874182,0.020000,-2.000000,3.512195,-1.560976,114.705598,66.653246,66.789433,67.944182,62.091918,69.940498,130.317393,178.338897,113.260308,67.039643,66.969311,68.236196,65.090295,68.917080,114.684775,157.472104,0.040139,0.042357,0
1.408000,AVOID,0,-0.046851,-0.791996,0.877935,-0.062096,-0.892493,2.817100,0.020000,-2.000000,3.512195,-1.560976,115.055839,68.662879,58.753933,63.262867,65.327104,56.089504,142.806246,177.993318,113.888744,67.607775,64.093929,66.495531,65.173178,64.427429,124.527290,164.654529,0.039124,0.041309,0
1.440000,AVOID,0,-0.046424,-0.791514,0.813565,-0.061802,-0.893283,2.759741,0.020000,-2.000000,3.512195,-1.560976,110.204112,66.801576,67.799226,67.247345,67.175638,66.707822,155.723404,180.874034,112.599122,67.325606,65.390783,66.758666,65.874039,65.225566,135.445930,170.331356,0.038377,0.040315,0
1.472000,AVOID,0,-0.045967,-0.791060,0.749195,-0.061552,-0.894089,2.702207,0.020000,-2.000000,3.512195,-1.560976,98.582935,68.089603,67.189214,62.233255,69.189399,66.590634,154.732366,179.310805,107.693457,67.593005,66.020234,65.174772,67.034415,65.703340,142.196182,173.474163,0.037964,0.039413,0
1.504000,AVOID,0,-0.045481,-0.790637,0.684825,-0.061346,-0.894910,2.644578,0.020000,-2.000000,3.512195,-1.560976,78.981380,67.820436,69.411743,69.815827,67.183943,63.899993,181.434363,182.374273,97.644230,67.672606,67.207262,66.799141,67.086750,65.072169,155.929546,176.589201,0.037554,0.038587,0
1.536000,AVOID,0,-0.045022,-0.790285,0.622930,-0.061185,-0.895740,2.586914,0.020000,-2.000000,3.512195,-1.560976,65.994481,60.023757,64.689137,70.959863,69.348149,68.810138,198.832415,185.007648,86.566818,64.995508,66.325918,68.255394,67.878239,66.380458,170.945550,179.535658,0.037166,0.037882,0
1.568000,AVOID,0,-0.044487,-0.789927,0.558560,-0.061071,-0.896577,2.529255,0.020000,-2.000000,3.512195,-1.560976,67.609713,68.886037,76.028798,65.343086,64.834744,64.032717,202.981939,174.387261,79.931831,66.357194,69.721926,67.236086,66.813016,65.558749,182.158286,177.733719,0.036821,0.037177,0
1.600000,AVOID,0,-0.043930,-0.789603,0.494190,-0.061003,-0.897419,2.471629,0.020000,-2.000000,3.512195,-1.560976,71.374353,70.461453,64.842239,68.310217,72.374997,69.040449,221.195638,166.609881,76.936714,67.793684,68.014036,67.612032,68.759709,66.777344,195.821359,173.840375,0.035024,0.036310,0
1.632000,AVOID,0,-0.043354,-0.789316,0.429820,-0.060991,-0.898252,2.414054,0.020000,-2.000000,3.512195,-1.560976,61.153708,70.029148,67.078442,70.570902,68.867419,82.569107,225.401664,155.022112,71.412662,68.576097,67.686578,68.647637,68.797408,72.304461,206.174466,167.253983,0.033661,0.035371,0
1.664000,AVOID,0,-0.042761,-0.789067,0.365450,-0.060959,-0.899045,2.353862,0.020000,-2.000000,3.512195,-1.560976,70.206267,69.221785,61.744751,56.296037,67.022193,105.884251,237.550455,152.949803,70.990423,68.802088,65.606939,64.324577,68.176083,84.057387,217.156062,162.247520,0.032216,0.034359,0
1.696000,AVOID,0,-0.042152,-0.788856,0.301080,-0.060911,-0.899806,2.291266,0.020000,-2.000000,3.512195,-1.560976,69.136638,67.938944,67.889222,63.568399,65.903795,113.573042,222.026023,150.906527,70.341599,68.499987,66.405738,64.059915,67.380782,94.387867,218.860549,158.278173,0.031992,0.033462,0
1.728000,AVOID,0,-0.041532,-0.788685,0.236710,-0.060965,-0.900591,2.230739,0.020000,-2.000000,3.512195,-1.560976,60.904617,62.424796,64.310332,66.078600,69.540901,113.711938,228.871214,134.417114,67.038655,66.373671,65.672346,64.766454,68.136824,101.151292,222.364281,149.926802,0.031531,0.032630,0
1.760000,AVOID,0,-0.040839,-0.788541,0.174816,-0.061154,-0.901413,2.173420,0.020000,-2.000000,3.512195,-1.560976,72.452595,63.653754,69.884740,70.081857,70.581278,133.893349,234.414018,117.084469,68.933534,65.421700,67.146684,66.626845,68.992382,112.611011,226.581689,138.431986,0.030976,0.031783,0
1.792000,AVOID,0,-0.040265,-0.788458,0.112922,-0.061388,-0.902221,2.116161,0.020000,-2.000000,3.512195,-1.560976,68.735906,70.759310,63.954831,80.231263,66.263851,145.072124,226.117047,113.790499,68.864364,67.289863,66.029535,71.388391,68.037396,123.972401,226.419064,129.807465,0.030997,0.031174,0
1.824000,AVOID,0,-0.039624,-0.788406,0.048552,-0.061668,-0.903014,2.058955,0.020000,-2.000000,3.512195,-1.560976,60.291081,65.242624,66.924863,69.602008,66.797349,155.584501,218.638080,108.752736,65.863715,66.573330,66.342900,70.763157,67.603380,135.036636,223.695720,122.438310,0.031356,0.030651,0
1.856000,AVOID,0,-0.038980,-0.788395,-0.015818,-0.061984,-0.903781,2.002210,0.020000,-2.000000,3.512195,-1.560976,75.427972,70.947995,62.293776,69.029483,71.592885,180.892531,220.432356,102.735890,69.211205,68.104462,64.925706,70.156371,68.999707,151.086199,222.553542,115.542463,0.031506,0.030226,0
1.888000,AVOID,0,-0.038337,-0.788426,-0.080188,-0.062340,-0.904526,1.945555,0.020000,-2.000000,3.512195,-1.560976,60.268952,64.940765,68.204735,65.528635,64.644785,186.229421,204.529793,79.924578,66.081416,66.997168,66.073366,68.536664,67.475484,163.386327,216.245230,103.076203,0.032336,0.029985,0
1.920000,AVOID,0,-0.037698,-0.788498,-0.144558,-0.062737,-0.905248,1.888997,0.020000,-2.000000,3.512195,-1.560976,61.885832,66.830074,66.737778,64.999796,68.358355,201.275990,194.401977,74.617327,64.612962,66.938685,66.305910,67.298760,67.784489,176.647709,208.600091,93.115596,0.033342,0.029926,0
1.952000,AVOID,0,-0.037064,-0.788611,-0.208928,-0.063171,-0.905945,1.832553,0.020000,-2.000000,3.512195,-1.560976,70.766018,61.350847,66.752802,72.983748,70.875981,218.588561,191.222678,72.235770,66.766531,64.982942,66.462323,69.288506,68.866511,191.327007,202.517997,85.807657,0.034142,0.029993,0
1.984000,AVOID,0,-0.036439,-0.788765,-0.273298,-0.063640,-0.906614,1.776255,0.020000,-2.000000,3.512195,-1.560976,60.780977,61.833702,73.227501,64.867244,65.077854,210.049342,162.759688,69.710006,64.671587,63.880708,68.830135,67.741064,67.540481,197.879825,188.602589,80.173479,0.035973,0.030317,0
2.016000,AVOID,0,-0.035825,-0.788959,-0.337668,-0.064141,-0.907253,1.720172,0.020000,-2.000000,3.512195,-1.560976,67.379608,65.396110,67.359157,66.489142,66.948790,220.839015,142.906522,60.854482,65.619395,64.411099,68.315293,67.302891,67.333389,205.915541,172.608965,73.411830,0.038078,0.030902,0
2.048000,AVOID,0,-0.035285,-0.789167,-0.399562,-0.064666,-0.907857,1.664452,0.020000,-2.000000,3.512195,-1.560976,66.703247,69.027887,70.145342,72.253771,68.891099,229.501347,143.670491,69.964204,65.998743,66.026975,68.955810,69.035699,67.878588,214.170573,162.480499,72.205161,0.039410,0.031650,0
2.080000,AVOID,0,-0.034700,-0.789437,-0.463932,-0.065111,-0.908382,1.612802,0.020000,-2.000000,3.512195,-1.560976,67.837627,71.771573,66.079474,61.674487,69.811594,233.133838,133.329603,68.180432,66.642353,68.037584,67.949092,66.459275,68.555140,220.807716,152.277686,70.796506,0.041506,0.032541,0
2.112000,AVOID,0,-0.034134,-0.789743,-0.528302,-0.065349,-0.908795,1.569391,0.020000,-2.000000,3.512195,-1.560976,70.507659,68.970586,71.640982,66.696729,68.180579,224.019473,116.951473,75.631238,67.995210,68.364135,69.241254,66.542384,68.424043,221.931831,139.913511,72.488662,0.044760,0.033777,0
2.144000,AVOID,0,-0.033589,-0.790085,-0.592672,-0.065312,-0.909103,1.536128,0.020000,-2.000000,3.512195,-1.560976,66.086021,65.962228,69.947884,69.442933,64.829110,224.765206,114.515277,66.799467,67.326994,67.523467,69.488574,67.557576,67.165817,222.923512,131.024129,70.497444,0.047099,0.035173,0
2.176000,AVOID,0,-0.033067,-0.790462,-0.657042,-0.065306,-0.909420,1.502112,0.020000,-2.000000,3.512195,-1.560976,66.723916,70.439807,71.958555,68.496756,65.134734,230.206506,112.042499,70.026942,67.115916,68.544186,70.353068,67.886289,66.454938,225.472560,124.380558,70.332768,0.048847,0.036622,0
2.208000,AVOID,0,-0.032570,-0.790871,-0.721412,-0.065784,-0.909859,1.452009,0.020000,-2.000000,3.512195,-1.560976,63.345766,67.994234,62.423932,69.601128,61.295695,224.007387,89.762518,74.717739,65.796364,68.351703,67.577870,68.486483,64.649203,224.959749,112.264244,71.867508,0.054835,0.038733,0
2.240000,AVOID,0,-0.032100,-0.791312,-0.785782,-0.066484,-0.910315,1.395162,0.020000,-2.000000,3.512195,-1.560976,60.362915,68.277756,65.433973,66.089351,80.748385,227.538762,66.468989,69.104103,63.894656,68.325822,66.827506,67.647487,70.283917,225.862404,96.235905,70.900316,0.062098,0.041597,0
2.272000,FOLLOW_PATH,0,-0.031660,-0.791782,-0.850152,-0.067211,-0.910729,1.338248,0.000000,4.000000,-5.073171,5.073171,68.360679,66.307676,72.621076,67.476093,101.292022,220.742574,58.091962,71.530010,65.457764,67.619471,68.855255,67.587499,81.136753,224.070463,82.885525,71.120709,0.065707,0.044570,0
2.304000,FOLLOW_PATH,0,-0.031660,-0.791782,-0.721412,-0.067042,-0.909590,1.454966,0.000000,4.000000,-5.073171,5.073171,68.726470,73.346895,71.497104,67.106413,62.845613,226.893103,87.853733,62.581231,66.601812,69.624069,69.779902,67.419119,74.734854,225.058387,84.624398,68.131892,0.065237,0.047590,0
2.336000,FOLLOW_PATH,0,-0.031660,-0.791782,-0.592672,-0.066954,-0.908462,1.573154,0.000000,4.000000,-5.073171,5.073171,68.561326,58.560043,65.859479,64.541008,73.114624,227.836419,113.977294,71.311860,67.287642,65.751660,68.407754,66.411780,74.167774,226.030698,94.897911,69.244881,0.062460,0.049763,0
2.368000,FOLLOW_PATH,0,-0.031716,-0.791749,-0.466408,-0.067055,-0.907231,1.703328,0.009123,4.000000,-4.628171,5.518171,65.261292,65.910266,63.226679,67.350620,71.246673,225.287068,155.717613,68.438757,66.578419,65.807172,66.594378,66.740374,73.145388,225.770428,116.184807,68.962737,0.052384,0.050201,0
2.400000,FOLLOW_PATH,0,-0.031420,-0.791875,-0.340144,-0.067658,-0.906127,1.822290,0.019023,4.000000,-4.145214,6.001127,64.810134,70.977876,64.493241,68.199483,68.093933,216.904694,171.067119,64.710681,65.959520,67.616918,65.858980,67.251062,71.377379,222.667421,135.393616,67.474518,0.045949,0.049305,0
2.432000,AVOID,0,-0.030800,-0.792051,-0.211404,-0.068724,-0.905177,1.940701,0.020000,-2.000000,3.512195,-1.560976,69.039153,64.438099,63.052291,66.693857,68.326829,194.752855,210.013636,65.308800,67.037391,66.504332,64.876639,67.056040,70.309687,212.897323,161.510623,66.716516,0.039538,0.047328,0
2.464000,AVOID,0,-0.030176,-0.792206,-0.275774,-0.069164,-0.905999,1.876406,0.020000,-2.000000,3.512195,-1.560976,67.771687,64.191353,69.208970,67.157196,65.761968,202.748021,198.825096,66.163170,67.294395,65.694789,66.392955,67.091445,68.717985,209.345067,174.570688,66.522845,0.037820,0.045389,0
2.496000,AVOID,0,-0.029562,-0.792401,-0.340144,-0.069656,-0.906777,1.812909,0.020000,-2.000000,3.512195,-1.560976,65.482492,67.128879,64.424779,64.742473,66.086526,224.325331,181.073770,70.790797,66.660229,66.196720,65.704093,66.269305,67.796974,214.588160,176.846767,68.016628,0.037520,0.043690,0
2.528000,AVOID,0,-0.029022,-0.792611,-0.402038,-0.070161,-0.907496,1.751663,0.020000,-2.000000,3.512195,-1.560976,70.598690,71.693282,66.888773,69.149531,67.102271,234.081933,156.643960,65.601372,68.038690,68.120517,66.118731,67.277384,67.553828,221.410980,169.775785,67.171289,0.038451,0.042430,0
2.560000,AVOID,0,-0.028438,-0.792882,-0.466408,-0.070689,-0.908175,1.691534,0.020000,-2.000000,3.512195,-1.560976,64.230161,60.944838,67.529097,64.873020,64.016749,224.313623,151.866475,71.118390,66.705705,65.609029,66.612359,66.435856,66.315851,222.426905,163.507526,68.552774,0.039275,0.041419,0
2.592000,AVOID,0,-0.027873,-0.793190,-0.530778,-0.071245,-0.908815,1.632290,0.020000,-2.000000,3.512195,-1.560976,59.832674,65.215596,68.659896,65.673486,66.472637,234.233025,134.219149,69.137237,64.300144,65.471328,67.328997,66.169027,66.370726,226.559047,153.256594,68.757336,0.041248,0.040844,0
2.624000,AVOID,0,-0.027329,-0.793533,-0.595148,-0.071831,-0.909414,1.573739,0.020000,-2.000000,3.512195,-1.560976,65.775504,67.625669,71.744548,66.503099,68.813341,240.738868,122.267001,71.925904,64.816520,66.225347,68.874440,66.285952,67.225641,231.521985,142.410237,69.866335,0.044103,0.040771,0
2.656000,AVOID,0,-0.026808,-0.793911,-0.659518,-0.072448,-0.909973,1.515720,0.020000,-2.000000,3.512195,-1.560976,69.290705,67.826402,61.106063,70.527572,61.787940,247.281684,110.648104,70.303676,66.382485,66.785716,66.155508,67.770519,65.322446,237.037879,131.293490,70.019404,0.047028,0.041135,0
2.688000,AVOID,0,-0.026312,-0.794322,-0.723888,-0.072067,-0.910197,1.494351,0.020000,-2.000000,3.512195,-1.560976,67.935205,63.874942,63.895276,60.213861,67.629094,234.301042,107.786965,69.748253,66.925937,65.766945,65.364427,65.125689,66.129773,236.079986,123.066206,69.924501,0.049193,0.041763,0
2.720000,AVOID,0,-0.025844,-0.794763,-0.788258,-0.071696,-0.910432,1.472854,0.020000,-2.000000,3.512195,-1.560976,62.878848,63.762373,64.450029,68.479885,72.432479,236.967906,63.286354,70.982968,65.509456,65.065345,65.044388,66.299657,68.335720,236.390758,102.143258,70.294965,0.060502,0.043951,0
