t,estado,wp_idx,x_odom,y_odom,phi_odom,x_gt,y_gt,phi_gt,v_cmd,w_cmd,vl_motor,vr_motor,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,ps0_f,ps1_f,ps2_f,ps3_f,ps4_f,ps5_f,ps6_f,ps7_f,dist_ir,dist_kalman,casi_colision
2.272000,FOLLOW_PATH,0,-0.382576,-0.278439,1.833264,-0.475142,-0.439293,2.542510,0.062621,-2.686851,6.280000,-0.343090,68.360679,66.307676,159.950781,67.476093,65.691989,70.656048,58.091962,71.530010,65.458596,75.502127,164.280393,67.587499,65.943272,68.777395,63.746777,70.928395,,,0
2.304000,FOLLOW_PATH,0,-0.383014,-0.276492,1.751563,-0.475699,-0.441550,2.458471,0.066398,-2.366939,6.240895,0.236952,68.726470,73.346895,146.472564,67.106413,62.845613,68.474279,61.836620,62.581231,66.602352,74.747796,158.047653,67.419119,64.859091,68.671304,63.078222,68.006887,,,0
2.336000,FOLLOW_PATH,0,-0.383309,-0.274454,1.677290,-0.475776,-0.441601,2.460517,0.069463,-2.076212,6.021691,0.755202,68.561326,58.560043,138.840543,64.541008,73.114624,67.155259,64.594864,71.311860,67.287993,69.082082,151.325164,66.411780,67.748528,68.140688,63.609047,69.163628,,,0
2.368000,FOLLOW_PATH,0,-0.383474,-0.272207,1.610444,-0.476037,-0.441768,2.467345,0.071905,-1.815018,5.809516,1.205568,65.261292,65.910266,137.596902,67.350620,71.246673,68.138273,72.638713,68.438757,66.578648,67.971947,146.520273,66.740374,68.972879,68.139843,66.769430,68.909923,,,0
2.400000,FOLLOW_PATH,0,-0.383499,-0.269954,1.553502,-0.476456,-0.442045,2.478481,0.073741,-1.592734,5.617192,1.577085,64.810134,70.977876,143.685262,68.199483,68.093933,69.905724,61.215936,64.710681,65.959668,69.024022,145.528019,67.251062,68.665248,68.757901,64.825707,67.440188,,,0
2.432000,FOLLOW_PATH,0,-0.383396,-0.267574,1.501510,-0.476988,-0.442414,2.493232,0.075219,-1.389899,5.432011,1.906413,69.039153,64.438099,146.960487,66.693857,68.326829,67.515518,66.780226,65.308800,67.037488,67.418949,146.029383,67.056040,68.546801,68.323067,65.509789,66.694202,,,0
2.464000,FOLLOW_PATH,0,-0.383172,-0.265138,1.456947,-0.477617,-0.442867,2.511270,0.076330,-1.216288,5.266025,2.180806,67.771687,64.191353,162.526840,67.157196,65.761968,64.128520,67.623147,66.163170,67.294458,66.289290,151.803493,67.091445,67.572110,66.854976,66.249464,66.508341,,,0
2.496000,FOLLOW_PATH,0,-0.382858,-0.262778,1.419810,-0.478320,-0.443392,2.532159,0.077146,-1.071742,5.122481,2.403915,65.482492,67.128879,168.930759,64.742473,66.086526,70.921131,66.416591,70.790797,66.660270,66.583146,157.798036,66.269305,67.052155,68.278130,66.307959,68.007201,,,0
2.528000,FOLLOW_PATH,0,-0.382448,-0.260366,1.385149,-0.479074,-0.443979,2.555494,0.077816,-0.936729,4.983966,2.607873,70.598690,71.693282,186.285627,69.149531,67.102271,72.152485,62.530946,65.601372,68.038717,68.371694,167.768693,67.277384,67.069696,69.634154,64.986004,67.165161,,,0
2.560000,FOLLOW_PATH,0,-0.381945,-0.257907,1.352964,-0.479871,-0.444626,2.581174,0.078360,-0.811252,4.851359,2.793550,64.230161,60.944838,201.296692,64.873020,64.016749,63.301802,68.951452,71.118390,66.705722,65.772294,179.503493,66.435856,66.001164,67.417831,66.373911,68.548791,,,0
2.592000,FOLLOW_PATH,0,-0.381387,-0.255525,1.328207,-0.480946,-0.446858,2.555854,0.078725,-0.715012,4.747103,2.933414,59.832674,65.215596,206.702709,65.673486,66.472637,67.250676,66.073649,69.137237,64.300155,65.577450,189.023218,66.169027,66.166180,67.359327,66.268819,68.754747,,,0
2.624000,FOLLOW_PATH,0,-0.380737,-0.253034,1.303449,-0.482125,-0.449008,2.535423,0.079045,-0.618561,4.640388,3.071354,65.775504,67.625669,217.401802,66.503099,68.813341,70.095817,68.682497,71.925904,64.816527,66.294326,198.955723,66.285952,67.092686,68.317098,67.113606,69.864652,,,0
2.656000,FOLLOW_PATH,0,-0.380053,-0.250618,1.286119,-0.483378,-0.451120,2.517471,0.079241,-0.551458,4.564822,3.166002,69.290705,67.826402,206.849394,70.527572,61.787940,74.525295,66.115257,70.303676,66.382490,66.830553,201.718508,67.770519,65.236025,70.489967,66.764184,70.018310,,,0
2.688000,FOLLOW_PATH,0,-0.379327,-0.248215,1.268788,-0.484688,-0.453200,2.501296,0.079415,-0.484108,4.487885,3.259902,67.935205,63.874942,219.464278,60.213861,67.629094,67.272494,66.376282,69.748253,66.925940,65.796089,207.929527,65.125689,66.073599,69.363851,66.628418,69.923790,,,0
2.720000,FOLLOW_PATH,0,-0.378543,-0.245762,1.253934,-0.486051,-0.455248,2.486991,0.079546,-0.426477,4.421176,3.339382,62.878848,63.762373,229.520956,68.479885,72.432479,69.209000,63.286354,70.982968,65.509458,65.084288,215.486527,66.299657,68.299207,69.309653,65.458696,70.294502,,,0
2.752000,FOLLOW_PATH,0,-0.377723,-0.243322,1.239079,-0.487462,-0.457274,2.474337,0.079661,-0.368625,4.353404,3.418355,63.310357,62.740252,252.013840,64.807262,66.053018,70.180010,66.369277,66.829937,64.739772,64.263876,228.271087,65.777319,67.513041,69.614278,65.777399,69.081905,,,0
