t,estado,wp_idx,x_odom,y_odom,phi_odom,x_gt,y_gt,phi_gt,v_cmd,w_cmd,vl_motor,vr_motor,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,ps0_f,ps1_f,ps2_f,ps3_f,ps4_f,ps5_f,ps6_f,ps7_f,dist_ir,dist_kalman,casi_colision
0.032000,FOLLOW_PATH,0,0.032577,-0.537097,0.885506,0.032577,-0.537097,0.885506,0.079705,-0.343907,4.324199,3.451850,67.792124,68.714712,71.729115,70.272842,65.123234,70.236257,69.968280,67.068430,67.792124,68.714712,71.729115,70.272842,65.123234,70.236257,69.968280,67.068430,,,0
0.064000,FOLLOW_PATH,0,0.034217,-0.535111,0.875603,0.032464,-0.537147,0.875381,0.079766,-0.306026,4.279154,3.502894,69.651024,66.597163,62.721456,66.817198,67.915157,69.746300,65.802310,65.047920,68.442739,67.973570,68.576434,69.063367,66.100407,70.064772,68.510190,66.361252,,,0
0.096000,FOLLOW_PATH,0,0.035876,-0.533142,0.865700,0.029588,-0.534879,0.865275,0.079821,-0.267951,4.233526,3.553847,62.822918,67.041813,64.971594,67.428962,64.478650,63.386777,68.080248,70.805016,66.475802,67.647455,67.314740,68.491325,65.532792,67.727474,68.359710,67.916569,,,0
0.128000,FOLLOW_PATH,0,0.037510,-0.531236,0.858273,0.026694,-0.532509,0.857337,0.079857,-0.239574,4.199292,3.591591,72.760208,68.852901,63.731154,66.480599,66.532711,64.206464,74.827764,64.940512,68.675344,68.069361,66.060485,67.787571,65.882764,66.495121,70.623529,66.874949,,,0
0.160000,FOLLOW_PATH,0,0.039203,-0.529296,0.848370,0.023823,-0.530102,0.850526,0.079899,-0.201155,4.152629,3.642382,66.837673,60.777962,57.399075,68.630137,58.895127,69.270017,71.098193,59.886809,68.032159,65.517371,63.028992,68.082469,63.437091,67.466334,70.789662,64.429100,,,0
0.192000,FOLLOW_PATH,0,0.040910,-0.527369,0.843418,0.022382,-0.528899,0.844587,0.079917,-0.182394,4.129711,3.667054,67.055789,72.758449,71.894322,65.890486,61.553297,67.641443,67.553042,64.992305,67.690430,68.051748,66.131857,67.315275,62.777763,67.527622,69.656845,64.626222,,,0
0.224000,FOLLOW_PATH,0,0.042586,-0.525500,0.835991,0.020977,-0.527711,0.839275,0.079941,-0.153581,4.094349,3.704777,71.162124,66.827330,67.126739,66.325993,65.573679,54.667887,64.850760,72.534950,68.905523,67.623202,66.480066,66.969026,63.756334,63.026715,67.974715,67.394277,,,0
0.256000,FOLLOW_PATH,0,0.044317,-0.523594,0.831039,0.019580,-0.526509,0.834891,0.079955,-0.134569,4.070903,3.729558,70.142569,69.067128,61.353531,69.833127,65.333833,64.641620,71.601480,68.788204,69.338489,68.128576,64.685779,67.971462,64.308459,63.591932,69.244083,67.882151,,,0
0.288000,FOLLOW_PATH,0,0.046012,-0.521742,0.828564,0.017468,-0.524643,0.830961,0.079961,-0.125367,4.059525,3.741520,63.284388,63.422670,74.120345,68.456869,66.614641,70.782245,68.146408,63.746205,67.219554,66.481509,67.987877,68.141354,65.115622,66.108541,68.859897,66.434570,,,0
0.320000,FOLLOW_PATH,0,0.047757,-0.519848,0.823612,0.015350,-0.522753,0.827340,0.079972,-0.106206,4.035763,3.766364,68.097866,69.419404,69.679553,65.876335,73.487176,65.622166,66.451673,66.564172,67.526963,67.509772,68.579963,67.348598,68.045666,65.938310,68.017018,66.479931,,,0
0.352000,FOLLOW_PATH,0,0.049511,-0.517964,0.818660,0.013242,-0.520850,0.824310,0.079981,-0.086940,4.011783,3.791252,68.155008,66.609739,60.338753,64.816288,67.734755,66.995902,67.112976,73.454218,67.746779,67.194761,65.695540,66.462289,67.936847,66.308467,67.700604,68.920931,,,0
0.384000,FOLLOW_PATH,0,0.051270,-0.516084,0.818660,0.011440,-0.519209,0.821839,0.079981,-0.087431,4.012395,3.790619,66.618849,68.679191,62.182255,61.459625,67.878855,72.358059,67.577608,68.489162,67.352003,67.714311,64.465890,64.711357,67.916550,68.425824,67.657555,68.769812,,,0
0.416000,FOLLOW_PATH,0,0.053034,-0.514208,0.813709,0.009653,-0.517577,0.819366,0.079988,-0.068065,3.988201,3.815548,69.808916,65.166005,66.023564,71.236768,65.370895,70.966657,70.733636,69.763292,68.211923,66.822404,65.011076,66.995251,67.025571,69.315116,68.734183,69.117530,,,0
0.448000,FOLLOW_PATH,0,0.054761,-0.512385,0.811233,0.007884,-0.515945,0.817452,0.079991,-0.058513,3.976234,3.827809,67.510361,67.672979,69.295329,62.069466,66.307088,68.284408,71.319652,65.361608,67.966376,67.120105,66.510564,65.271226,66.774102,68.954368,69.639097,67.802957,,,0
0.480000,FOLLOW_PATH,0,0.056534,-0.510518,0.811233,0.006125,-0.514313,0.815818,0.079991,-0.058849,3.976655,3.827378,72.055708,73.656697,67.124517,63.063389,63.234791,62.727858,67.628645,63.583875,69.397642,69.407912,66.725448,64.498483,65.535343,66.775090,68.935439,66.326278,,,0
0.512000,FOLLOW_PATH,0,0.058265,-0.508700,0.808757,0.004370,-0.512680,0.814180,0.079994,-0.049250,3.964607,3.839680,61.209735,66.108018,69.334036,67.375872,65.987251,69.811617,70.837718,67.347199,66.531875,68.252949,67.638454,65.505569,65.693511,67.837874,69.601237,66.683600,,,0
0.544000,FOLLOW_PATH,0,0.060042,-0.506837,0.808757,0.002547,-0.510974,0.812814,0.079994,-0.049536,3.964966,3.839314,62.099805,67.029024,63.978574,62.777097,67.213386,69.308112,67.904018,67.006083,64.980650,67.824576,66.357496,64.550604,66.225467,68.352458,69.007210,66.796470,,,0
0.576000,FOLLOW_PATH,0,0.061824,-0.504979,0.803806,0.000723,-0.509263,0.811440,0.079998,-0.029961,3.940329,3.864330,67.685603,68.845689,67.935514,68.932665,60.304237,66.030061,66.108706,64.656182,65.927384,68.181965,66.909802,66.084325,64.153037,67.539619,67.992734,66.047369,,,0
0.608000,FOLLOW_PATH,0,0.063611,-0.503125,0.803806,-0.001097,-0.507543,0.810621,0.079998,-0.030137,3.940551,3.864105,63.675263,66.652559,65.770562,69.244336,65.756289,69.959466,66.859843,70.417595,65.139141,67.646673,66.511068,67.190329,64.714175,68.386565,67.596222,67.576948,,,0
0.640000,FOLLOW_PATH,0,0.065398,-0.501271,0.803806,-0.002918,-0.505820,0.809797,0.079998,-0.030316,3.940776,3.863878,67.986439,72.492503,62.879302,62.224248,69.926974,57.993363,64.403444,65.157181,66.135696,69.342713,65.239950,65.452201,66.538655,64.748944,66.478750,66.730030,,,0
0.672000,FOLLOW_PATH,0,0.067143,-0.499466,0.801330,-0.004740,-0.504093,0.808967,0.079999,-0.020560,3.928463,3.876312,67.521682,63.621736,68.002107,67.166664,66.719341,66.480741,65.899510,68.806190,66.620791,67.340371,66.206705,66.052263,66.601895,65.355073,66.276016,67.456686,,,0
0.704000,FOLLOW_PATH,0,0.068934,-0.497616,0.801330,-0.006559,-0.502362,0.808411,0.079999,-0.020683,3.928618,3.876155,63.594910,70.764337,62.484808,67.761507,65.906120,70.073033,66.856980,71.371698,65.561733,68.538759,64.904041,66.650498,66.358373,67.006359,66.479353,68.826940,,,0
0.736000,FOLLOW_PATH,0,0.070725,-0.495767,0.801330,-0.008379,-0.500630,0.807849,0.079999,-0.020807,3.928776,3.875997,70.302933,68.109684,72.245334,68.835176,67.591865,63.788346,63.189593,59.779855,67.221153,68.388583,67.473494,67.415135,66.790096,65.880055,65.327937,65.660460,,,0
0.768000,FOLLOW_PATH,0,0.072517,-0.493918,0.801330,-0.010197,-0.498896,0.807281,0.079999,-0.020933,3.928935,3.875836,61.139923,71.814483,66.468208,73.180014,66.328794,64.542007,71.640572,67.006924,65.092723,69.587648,67.121644,69.432843,66.628640,65.411738,67.537359,66.131723,,,0
0.800000,FOLLOW_PATH,0,0.074266,-0.492117,0.798854,-0.012014,-0.497163,0.806706,0.080000,-0.011125,3.916534,3.888314,61.604554,73.493543,70.115425,64.930632,64.934738,69.848913,67.279776,71.000529,63.871864,70.954711,68.169467,67.857069,66.035774,66.964749,67.447205,67.835805,,,0
0.832000,FOLLOW_PATH,0,0.076062,-0.490272,0.798854,-0.013827,-0.495428,0.806407,0.080000,-0.011193,3.916620,3.888228,71.002330,80.127886,69.049237,66.132989,65.181475,68.786007,64.518135,64.194431,66.367527,74.165323,68.477387,67.253641,65.736769,67.602190,66.422031,66.561324,,,0
0.864000,FOLLOW_PATH,0,0.077858,-0.488427,0.798854,-0.015638,-0.493694,0.806104,0.080000,-0.011262,3.916707,3.888140,66.048914,89.245456,64.084735,67.379419,66.587055,64.001724,68.434772,61.029286,66.256012,79.443369,66.939959,67.297663,66.034370,66.342027,67.126490,64.625110,,,0
0.896000,FOLLOW_PATH,0,0.079654,-0.486582,0.798854,-0.017445,-0.491962,0.805796,0.080000,-0.011332,3.916796,3.888051,68.194469,88.766819,64.705791,64.825852,66.596286,69.330009,72.365209,77.660880,66.934472,82.706577,66.158000,66.432529,66.231040,67.387820,68.960042,69.187630,0.065755,0.065755,0
0.928000,FOLLOW_PATH,0,0.081403,-0.484781,0.801330,-0.019250,-0.490232,0.805484,0.079999,-0.021334,3.929441,3.875326,67.389950,101.727995,68.031430,73.282012,66.296809,75.059634,72.142258,71.829527,67.093890,89.364073,66.813700,68.829848,66.254059,70.072955,70.073817,70.112294,0.063956,0.063928,0
0.960000,FOLLOW_PATH,0,0.083151,-0.482980,0.798854,-0.021054,-0.488506,0.804885,0.080000,-0.011531,3.917048,3.887798,70.058871,106.289184,68.106233,69.474352,64.816531,65.849425,67.633864,67.686948,68.131633,95.287862,67.266087,69.055424,65.750924,68.594720,69.219834,69.263423,0.062355,0.061883,0
0.992000,FOLLOW_PATH,0,0.084947,-0.481135,0.798854,-0.022852,-0.486779,0.804560,0.080000,-0.011604,3.917140,3.887705,68.265666,104.293818,64.979947,69.803650,68.532924,60.443836,65.409605,71.619772,68.178545,98.439946,66.465938,69.317303,66.724624,65.741910,67.886254,70.088145,0.061503,0.060061,0
1.024000,FOLLOW_PATH,0,0.086743,-0.479290,0.798854,-0.024648,-0.485055,0.804232,0.080000,-0.011678,3.917234,3.887611,61.083041,107.764740,68.834501,67.671375,70.514008,70.533057,71.233154,62.704265,65.695118,101.703624,67.294935,68.741228,68.050909,67.418812,69.057669,67.503787,0.060621,0.058329,0
