t,estado,wp_idx,x_odom,y_odom,phi_odom,x_gt,y_gt,phi_gt,v_cmd,w_cmd,vl_motor,vr_motor,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,ps0_f,ps1_f,ps2_f,ps3_f,ps4_f,ps5_f,ps6_f,ps7_f,dist_ir,dist_kalman,casi_colision
1.088000,FOLLOW_PATH,0,-0.377359,-0.349573,1.350951,-0.438057,-0.385437,1.542955,0.079158,-0.580800,4.597999,3.124749,77.231571,116.097966,201.370486,69.181799,72.072283,63.886536,70.212409,85.195447,70.958682,112.775748,164.390819,68.188610,69.050758,65.665580,69.104686,75.762484,0.054515,0.042543,0
1.120000,FOLLOW_PATH,0,-0.376790,-0.347128,1.333620,-0.440515,-0.385503,1.526824,0.079342,-0.513310,4.521378,3.219323,81.983759,115.698978,197.181869,70.751429,65.115306,57.556797,71.668920,101.006836,74.817459,113.798878,175.867687,69.085597,67.673350,62.827506,70.002168,84.598007,0.053876,0.042055,0
1.152000,FOLLOW_PATH,0,-0.376167,-0.344630,1.318766,-0.442986,-0.385538,1.512369,0.079482,-0.455561,4.454942,3.299372,94.983523,118.238058,188.549949,70.443736,67.742480,61.935876,71.867148,100.758095,81.875581,115.352591,180.306478,69.560945,67.697545,62.515436,70.654911,90.254038,0.052905,0.041442,0
1.184000,FOLLOW_PATH,0,-0.375519,-0.342204,1.301435,-0.445466,-0.385517,1.499404,0.079625,-0.387662,4.375796,3.392457,99.103803,114.676915,210.624325,66.577418,71.628806,62.838438,69.730953,110.930730,87.905459,115.116105,190.917725,68.516711,69.073487,62.628487,70.331525,97.490880,0.053052,0.040995,0
1.216000,FOLLOW_PATH,0,-0.374822,-0.339725,1.291532,-0.447952,-0.385442,1.488282,0.079695,-0.349330,4.330620,3.444513,108.927487,116.538373,193.573020,65.251751,67.809035,75.588827,68.682282,114.658014,95.263169,115.613899,191.847078,67.373975,68.630929,67.164606,69.754290,103.499377,0.052741,0.040512,0
1.248000,FOLLOW_PATH,0,-0.374115,-0.337317,1.279154,-0.450440,-0.385327,1.478210,0.079774,-0.300920,4.273056,3.509746,110.219039,127.595868,198.974385,62.681070,69.468244,62.994765,75.482485,119.212460,100.497724,119.807588,194.341635,65.731458,68.923989,65.705161,71.759158,108.998956,0.050120,0.039772,0
1.280000,FOLLOW_PATH,0,-0.373363,-0.334854,1.269250,-0.452928,-0.385172,1.469505,0.079828,-0.262294,4.226717,3.561387,105.461712,127.577483,192.121169,69.194995,62.027082,76.039386,69.948633,117.081720,102.235119,122.527051,193.564472,66.943696,66.510072,69.322140,71.125474,111.827924,0.049335,0.038971,0
1.312000,FOLLOW_PATH,0,-0.372608,-0.332460,1.261823,-0.455415,-0.384985,1.461910,0.079864,-0.233433,4.191858,3.599734,114.470823,128.490117,210.013043,72.694038,66.171119,64.482906,83.309513,135.583789,106.517616,124.614124,199.321472,68.956316,66.391438,67.628408,75.389888,120.142477,0.048786,0.038261,0
1.344000,FOLLOW_PATH,0,-0.371813,-0.330011,1.251920,-0.457901,-0.384771,1.455159,0.079905,-0.194576,4.144602,3.651044,129.491885,136.371014,212.270158,67.348084,67.286773,69.735840,94.300065,148.739951,114.558610,128.729036,203.853512,68.393435,66.704805,68.366009,82.008450,130.151593,0.047329,0.037388,0
1.376000,AVOID,0,-0.371000,-0.327568,1.246969,-0.460386,-0.384529,1.449539,0.020000,2.000000,-1.560976,3.512195,131.307498,135.794300,209.135494,67.944182,62.091918,69.940498,108.919490,161.760197,120.420721,131.201878,205.702206,68.236196,65.090295,68.917080,91.427314,141.214604,0.044417,0.036216,0
1.408000,AVOID,0,-0.370815,-0.326951,1.311339,-0.461014,-0.383886,1.508119,0.020000,2.000000,-1.560976,3.512195,146.167247,125.106757,199.271380,63.262867,65.327104,56.089504,96.544553,155.625198,129.432005,129.068586,203.451417,66.495531,65.173178,64.427429,93.218348,146.258312,0.043090,0.036671,0
1.440000,AVOID,0,-0.370670,-0.326324,1.375709,-0.461623,-0.383296,1.565470,0.020000,2.000000,-1.560976,3.512195,154.870223,113.885757,215.476047,67.247345,67.175638,66.707822,71.657183,153.202120,138.335381,123.754596,207.660037,66.758666,65.874039,65.225566,85.671940,148.688645,0.042450,0.036966,0
1.472000,AVOID,0,-0.370565,-0.325689,1.440079,-0.462263,-0.382747,1.622997,0.020000,2.000000,-1.560976,3.512195,159.127043,107.138949,213.830020,62.233255,69.189399,66.590634,63.703117,147.282786,145.612463,117.939119,209.819531,65.174772,67.034415,65.703340,77.982852,148.196594,0.042580,0.037236,0
1.504000,AVOID,0,-0.370502,-0.325048,1.504449,-0.462935,-0.382238,1.680608,0.020000,2.000000,-1.560976,3.512195,167.413072,67.820436,214.871610,69.815827,67.183943,63.899993,70.816747,146.434428,153.242676,100.397580,211.587759,66.799141,67.086750,65.072169,75.474715,147.579836,0.041252,0.037273,0
1.536000,AVOID,0,-0.370481,-0.324470,1.566343,-0.463642,-0.381764,1.738825,0.020000,2.000000,-1.560976,3.512195,182.844604,60.023757,202.537445,70.959863,69.348149,68.810138,72.847527,145.977546,163.603351,86.266742,208.420149,68.255394,67.878239,66.380458,74.555199,147.019034,0.039263,0.037069,0
1.568000,AVOID,0,-0.370499,-0.323826,1.630713,-0.464385,-0.381333,1.797111,0.020000,2.000000,-1.560976,3.512195,193.772030,68.886037,213.887902,65.343086,64.834744,64.032717,67.938026,133.021459,174.162389,80.183495,210.333863,67.236086,66.813016,65.558749,72.239188,142.119883,0.037873,0.036637,0
1.600000,AVOID,0,-0.370558,-0.323185,1.695083,-0.465166,-0.380949,1.855335,0.020000,2.000000,-1.560976,3.512195,206.430020,70.461453,187.176765,68.310217,72.374997,69.040449,73.195686,123.452415,185.456059,76.780780,202.228879,67.612032,68.759709,66.777344,72.573963,135.586269,0.036387,0.036051,0
1.632000,AVOID,0,-0.370659,-0.322549,1.759453,-0.465948,-0.380607,1.913451,0.020000,2.000000,-1.560976,3.512195,194.753950,70.029148,179.300374,70.570902,68.867419,71.640964,71.138097,112.527271,188.710321,74.417709,194.203902,68.647637,68.797408,68.479611,72.071410,127.515620,0.035959,0.035488,0
1.664000,AVOID,0,-0.370800,-0.321921,1.823823,-0.466746,-0.380311,1.971448,0.020000,2.000000,-1.560976,3.512195,212.276812,176.787287,157.809626,56.296037,67.022193,70.656474,75.246429,113.514717,196.958593,110.247061,181.465906,64.324577,68.176083,69.241513,73.182666,122.615304,0.034874,0.034849,0
1.696000,AVOID,0,-0.370981,-0.321303,1.888193,-0.467558,-0.380061,2.029322,0.020000,2.000000,-1.560976,3.512195,211.663863,192.798147,154.455438,63.568399,65.903795,68.118273,64.427131,112.281631,202.105438,139.139941,172.012242,64.059915,67.380782,68.848379,70.118229,118.998518,0.034197,0.034204,0
1.728000,AVOID,0,-0.371201,-0.320699,1.952563,-0.468381,-0.379860,2.087079,0.020000,2.000000,-1.560976,3.512195,197.589324,199.121841,139.365035,66.078600,69.540901,63.223806,67.878479,67.036078,200.524798,160.133606,160.585719,64.766454,68.136824,66.879779,69.334317,100.811664,0.034405,0.033683,0
