t,estado,wp_idx,x_odom,y_odom,phi_odom,x_gt,y_gt,phi_gt,v_cmd,w_cmd,vl_motor,vr_motor,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,ps0_f,ps1_f,ps2_f,ps3_f,ps4_f,ps5_f,ps6_f,ps7_f,dist_ir,dist_kalman,casi_colision
0.448000,FOLLOW_PATH,0,-0.066244,-0.849741,2.247044,-0.061074,-0.847951,-2.939800,0.024992,-4.000000,6.280000,-3.846509,67.510361,67.672979,69.295329,62.069466,66.307088,68.284408,71.319652,65.361608,67.966376,67.120105,66.510564,65.271226,66.774102,68.954368,69.639097,67.802957,,,0
0.480000,FOLLOW_PATH,0,-0.066726,-0.849057,2.120780,-0.060705,-0.847021,-2.997180,0.034290,-4.000000,6.280000,-3.165678,72.055708,73.656697,67.124517,63.063389,63.234791,62.727858,67.628645,63.583875,69.397642,69.407912,66.725448,64.498483,65.535343,66.775090,68.935439,66.326278,,,0
0.512000,FOLLOW_PATH,0,-0.067211,-0.848148,2.001943,-0.060837,-0.846737,-3.008572,0.042537,-4.000000,6.280000,-2.634071,61.209735,66.108018,69.334036,67.375872,65.987251,69.811617,70.837718,67.347199,66.531875,68.252949,67.638454,65.505569,65.693511,67.837874,69.601237,66.683600,,,0
0.544000,FOLLOW_PATH,0,-0.067634,-0.847070,1.888058,-0.060957,-0.846560,-3.015801,0.049883,-3.590127,6.280000,-1.905573,62.099805,67.029024,63.978574,62.777097,67.213386,69.308112,67.904018,67.006083,64.980650,67.824576,66.357496,64.550604,66.225467,68.352458,69.007210,66.796470,,,0
0.576000,FOLLOW_PATH,0,-0.068006,-0.845703,1.784075,-0.060811,-0.845999,-3.039086,0.056026,-3.179770,6.280000,-1.206554,67.685603,68.845689,67.935514,68.932665,60.304237,66.030061,66.108706,64.656182,65.927384,68.181965,66.909802,66.084325,64.153037,67.539619,67.992734,66.047369,,,0
0.608000,FOLLOW_PATH,0,-0.068283,-0.844053,1.689996,-0.060704,-0.845655,-3.053782,0.061065,-2.809447,6.280000,-0.560992,63.675263,66.652559,65.770562,69.244336,65.756289,69.959466,66.859843,70.417595,65.139141,67.646673,66.511068,67.190329,64.714175,68.386565,67.596222,67.576948,,,0
0.640000,FOLLOW_PATH,0,-0.068421,-0.842256,1.605820,-0.060648,-0.845502,-3.060400,0.065127,-2.478574,6.280000,0.033148,67.986439,72.492503,62.879302,62.224248,69.926974,57.993363,64.403444,65.157181,66.135696,69.342713,65.239950,65.452201,66.538655,64.748944,66.478750,66.730030,,,0
0.672000,FOLLOW_PATH,0,-0.068414,-0.840132,1.529071,-0.060645,-0.845520,-3.059538,0.068434,-2.177747,6.100242,0.576201,67.521682,63.621736,68.002107,67.166664,66.719341,66.480741,65.899510,68.806190,66.620791,67.340371,66.206705,66.052263,66.601895,65.355073,66.276016,67.456686,,,0
0.704000,FOLLOW_PATH,0,-0.068247,-0.837949,1.459750,-0.060695,-0.845694,-3.051843,0.071087,-1.906123,5.885196,1.050153,63.594910,70.764337,62.484808,67.761507,65.906120,70.073033,66.856980,71.371698,65.561733,68.538759,64.904041,66.650498,66.358373,67.006359,66.479353,68.826940,,,0
0.736000,FOLLOW_PATH,0,-0.067928,-0.835719,1.397855,-0.060655,-0.846320,-3.049745,0.073179,-1.663708,5.679794,1.459657,70.302933,68.109684,72.245334,68.835176,67.591865,63.788346,63.189593,59.779855,67.221153,68.388583,67.473494,67.415135,66.790096,65.880055,65.327937,65.660460,,,0
0.768000,FOLLOW_PATH,0,-0.067468,-0.833448,1.343389,-0.060519,-0.847357,-3.053977,0.074797,-1.450522,5.488338,1.808965,61.139923,71.626852,66.468208,73.180014,66.328794,64.542007,71.640572,67.006924,65.092723,69.521977,67.121644,69.432843,66.628640,65.411738,67.537359,66.131723,,,0
0.800000,FOLLOW_PATH,0,-0.066863,-0.831078,1.298825,-0.059921,-0.849613,-3.095697,0.075960,-1.276633,5.324510,2.086221,61.604554,66.830392,70.115425,64.930632,64.934738,69.848913,67.279776,71.000529,63.871864,68.579922,68.169467,67.857069,66.035774,66.964749,67.447205,67.835805,,,0
0.832000,FOLLOW_PATH,0,-0.066175,-0.828798,1.256737,-0.059483,-0.851976,-3.131817,0.076928,-1.112033,5.162984,2.342218,71.002330,66.975326,69.049237,66.132989,65.181475,68.786007,64.518135,64.194431,66.367527,68.018313,68.477387,67.253641,65.736769,67.602190,66.422031,66.561324,,,0
0.864000,FOLLOW_PATH,0,-0.065380,-0.826485,1.222076,-0.059178,-0.854388,3.119654,0.077627,-0.976782,5.025508,2.547816,66.048914,69.520039,64.084735,67.379419,66.587055,64.001724,68.434772,61.029286,66.256012,68.543917,66.939959,67.297663,66.034370,66.342027,67.126490,64.625110,,,0
0.896000,FOLLOW_PATH,0,-0.064484,-0.824140,1.189891,-0.058986,-0.856830,3.091659,0.078196,-0.851107,4.893885,2.734980,68.194469,62.738521,64.705791,64.825852,66.596286,69.330009,72.365209,77.660880,66.934472,66.512029,66.158000,66.432529,66.231040,67.387820,68.960042,69.187630,,,0
0.928000,FOLLOW_PATH,0,-0.063519,-0.821822,1.162657,-0.058894,-0.859289,3.067203,0.078617,-0.744863,4.779678,2.890268,67.389950,69.145944,68.031430,73.282012,66.296809,75.059634,72.142258,71.829527,67.093890,67.433899,66.813700,68.829848,66.254059,70.072955,70.073817,70.112294,,,0
0.960000,FOLLOW_PATH,0,-0.062497,-0.819529,1.140375,-0.058897,-0.861759,3.045790,0.078920,-0.658112,4.684418,3.015061,70.058871,68.459386,68.106233,69.474352,64.816531,65.849425,67.633864,67.686948,68.131633,67.792820,67.266087,69.055424,65.750924,68.594720,69.219834,69.263423,,,0
0.992000,FOLLOW_PATH,0,-0.061424,-0.817259,1.118094,-0.058977,-0.864232,3.026894,0.079186,-0.571076,4.587027,3.138443,68.265666,63.977091,64.979947,69.803650,68.532924,60.443836,65.409605,81.454092,68.178545,66.457314,66.465938,69.317303,66.724624,65.741910,67.886254,73.530157,,,0
1.024000,FOLLOW_PATH,0,-0.060307,-0.815011,1.100763,-0.059127,-0.866707,3.010532,0.079367,-0.503591,4.510254,3.232851,61.083041,64.815663,68.834501,67.671375,70.514008,70.533057,71.233154,82.663600,65.695118,65.882737,67.294935,68.741228,68.050909,67.418812,69.057669,76.726862,,,0
1.056000,FOLLOW_PATH,0,-0.059123,-0.812725,1.085909,-0.059329,-0.869180,2.996149,0.079504,-0.445844,4.443683,3.312763,67.842756,64.962066,66.535231,65.634338,66.259123,65.146568,67.487815,101.182544,66.446791,65.560502,67.029038,67.653817,67.423784,66.623526,68.508220,85.286351,0.065058,0.065058,0
1.088000,FOLLOW_PATH,0,-0.057934,-0.810514,1.068578,-0.059581,-0.871651,2.983464,0.079643,-0.377942,4.364373,3.405692,71.023205,69.578608,68.457140,69.181799,72.072283,63.886536,70.212409,106.448529,68.048536,66.966839,67.528874,68.188610,69.050758,65.665580,69.104686,92.693113,0.063056,0.063036,0
1.120000,FOLLOW_PATH,0,-0.056683,-0.808263,1.058675,-0.059883,-0.874119,2.972756,0.079712,-0.339602,4.319098,3.457668,76.386175,67.546074,65.588892,70.751429,65.115306,57.556797,71.668920,116.222105,70.966710,67.169571,66.849880,69.085597,67.673350,62.827506,70.002168,100.928260,0.060830,0.060645,0
1.152000,FOLLOW_PATH,0,-0.055440,-0.806082,1.046296,-0.060221,-0.876583,2.963178,0.079788,-0.291182,4.261408,3.522799,90.007260,67.968228,59.917594,70.443736,67.742480,61.935876,71.867148,108.370625,77.630902,67.449101,64.423580,69.560945,67.697545,62.515436,70.654911,103.533088,0.060126,0.058817,0
1.184000,FOLLOW_PATH,0,-0.054139,-0.803860,1.036393,-0.060594,-0.879044,2.955004,0.079841,-0.252542,4.214961,3.574367,94.717432,64.378868,73.337856,66.577418,71.628806,62.838438,75.140510,119.784434,83.611188,66.374520,67.543576,68.516711,69.073487,62.628487,72.224870,109.221059,0.056737,0.056375,0
1.216000,FOLLOW_PATH,0,-0.052853,-0.801704,1.028966,-0.060998,-0.881501,2.947951,0.079875,-0.223666,4.180014,3.612666,107.201637,64.219920,62.058566,65.251751,67.809035,75.588827,87.100439,125.731632,91.867845,65.620410,65.623823,67.373975,68.630929,67.164606,77.431319,114.999760,0.053125,0.053697,0
1.248000,FOLLOW_PATH,0,-0.051519,-0.799502,1.024014,-0.061427,-0.883955,2.941731,0.079895,-0.204631,4.156865,3.637802,108.883291,69.089518,64.698055,62.681070,69.468244,62.994765,106.512705,135.470737,97.823251,66.834598,65.299804,65.731458,68.923989,65.705161,87.609804,122.164602,0.049430,0.050781,0
1.280000,FOLLOW_PATH,0,-0.050206,-0.797362,1.016587,-0.061875,-0.886407,2.936059,0.079923,-0.175592,4.121381,3.675978,104.619595,66.946801,59.569402,69.194995,62.027082,76.039386,109.825945,135.269616,100.201972,66.873869,63.294163,66.943696,66.510072,69.322140,95.385454,126.751357,0.048223,0.048262,0
1.312000,FOLLOW_PATH,0,-0.048846,-0.795176,1.011635,-0.062346,-0.888858,2.931211,0.079939,-0.156388,4.097802,3.701111,113.674267,65.539979,69.660564,72.694038,66.171119,64.482906,115.597600,152.839062,104.917275,66.407008,65.522403,68.956316,66.391438,67.628408,102.459705,135.882054,0.045821,0.045710,0
1.344000,AVOID,0,-0.047474,-0.792997,1.006684,-0.062834,-0.891306,2.926906,0.020000,-2.000000,3.512195,-1.560976,127.931681,68.808993,69.933162,67.348084,67.286773,69.735840,117.052401,170.775621,112.972317,67.247702,67.066169,68.393435,66.704805,68.366009,107.567149,148.094802,0.042607,0.043048,0
1.376000,AVOID,0,-0.047113,-0.792464,0.942314,-0.062466,-0.892070,2.870190,0.020000,-2.000000,3.512195,-1.560976,114.978895,66.653246,66.789433,67.944182,62.091918,69.940498,132.553538,181.083370,113.674619,67.039643,66.969311,68.236196,65.090295,68.917080,116.312385,159.640801,0.039784,0.041985,0
1.408000,AVOID,0,-0.046718,-0.791956,0.877944,-0.062133,-0.892839,2.813109,0.020000,-2.000000,3.512195,-1.560976,115.331355,68.662879,58.753933,63.262867,65.327104,56.089504,144.858753,180.556583,114.254477,67.607775,64.093929,66.495531,65.173178,64.427429,126.303614,166.961324,0.038821,0.040948,0
1.440000,AVOID,0,-0.046291,-0.791474,0.813574,-0.061842,-0.893630,2.755751,0.020000,-2.000000,3.512195,-1.560976,110.441832,66.801576,67.799226,67.247345,67.175638,66.707822,157.599108,183.313698,112.920051,67.325606,65.390783,66.758666,65.874039,65.225566,137.257037,172.684655,0.038068,0.039961,0
1.472000,AVOID,0,-0.045834,-0.791021,0.749204,-0.061595,-0.894437,2.698219,0.020000,-2.000000,3.512195,-1.560976,99.006989,68.089603,67.189214,62.233255,69.189399,66.590634,158.310141,181.614237,108.050479,67.593005,66.020234,65.174772,67.034415,65.703340,144.625623,175.810009,0.037657,0.039066,0
1.504000,AVOID,0,-0.045349,-0.790598,0.684834,-0.061392,-0.895258,2.640593,0.020000,-2.000000,3.512195,-1.560976,79.270337,67.820436,69.411743,69.815827,67.183943,63.899993,184.920114,184.595272,97.977429,67.672606,67.207262,66.799141,67.086750,65.072169,158.728695,178.884851,0.037252,0.038247,0
1.536000,AVOID,0,-0.044889,-0.790245,0.622940,-0.061235,-0.896089,2.582931,0.020000,-2.000000,3.512195,-1.560976,65.994481,60.023757,64.689137,70.959863,69.348149,68.810138,202.135891,187.158308,86.783398,64.995508,66.325918,68.255394,67.878239,66.380458,173.921214,181.780561,0.036871,0.037549,0
1.568000,AVOID,0,-0.044354,-0.789887,0.558570,-0.061124,-0.896927,2.525274,0.020000,-2.000000,3.512195,-1.560976,67.609713,68.886037,76.028798,65.343086,64.834744,64.032717,206.029538,176.389611,80.072608,66.357194,69.721926,67.236086,66.813016,65.558749,185.159127,179.893729,0.036426,0.036834,0
1.600000,AVOID,0,-0.043798,-0.789564,0.494200,-0.061060,-0.897769,2.467650,0.020000,-2.000000,3.512195,-1.560976,71.374353,70.461453,64.842239,68.310217,72.374997,69.040449,224.137277,168.497842,77.028219,67.793684,68.014036,67.612032,68.759709,66.777344,198.801480,175.905168,0.034631,0.035961,0
1.632000,AVOID,0,-0.043222,-0.789277,0.429830,-0.061051,-0.898602,2.410076,0.020000,-2.000000,3.512195,-1.560976,61.153708,70.029148,67.078442,70.570902,68.867419,86.014112,228.167578,156.780529,71.472140,68.576097,67.686578,68.647637,68.797408,73.510213,209.079614,169.211545,0.033279,0.035017,0
1.664000,AVOID,0,-0.042628,-0.789027,0.365460,-0.061022,-0.899395,2.349881,0.020000,-2.000000,3.512195,-1.560976,70.206267,69.221785,61.744751,56.296037,67.022193,108.137762,240.209062,153.780435,71.029084,68.802088,65.606939,64.324577,68.176083,85.629855,219.974921,163.810656,0.031845,0.034002,0
1.696000,AVOID,0,-0.042020,-0.788817,0.301090,-0.060977,-0.900156,2.287286,0.020000,-2.000000,3.512195,-1.560976,69.136638,67.938944,67.889222,63.568399,65.903795,114.776035,224.459798,151.650658,70.366728,68.499987,66.405738,64.059915,67.380782,95.831018,221.544628,159.554657,0.031639,0.033106,0
1.728000,AVOID,0,-0.041337,-0.788628,0.239195,-0.061044,-0.900946,2.227139,0.020000,-2.000000,3.512195,-1.560976,60.904617,62.424796,64.310332,66.078600,69.540901,115.843524,231.284631,135.216195,67.054989,66.373671,65.672346,64.766454,68.136824,102.835395,224.953629,151.036195,0.031190,0.032221,0
1.760000,AVOID,0,-0.040708,-0.788495,0.174825,-0.061236,-0.901766,2.169821,0.020000,-2.000000,3.512195,-1.560976,72.452595,63.653754,69.884740,70.081857,70.581278,136.139581,236.755867,117.818519,68.944151,65.421700,67.146684,66.626845,68.992382,114.491860,229.084412,139.410009,0.030647,0.031441,0
1.792000,AVOID,0,-0.040134,-0.788412,0.112931,-0.061473,-0.902574,2.112563,0.020000,-2.000000,3.512195,-1.560976,68.735906,70.759310,63.954831,80.231263,66.263851,147.152575,228.338197,114.045612,68.871265,67.289863,66.029535,71.388391,68.037396,125.923110,228.823237,130.532470,0.030681,0.030835,0
1.824000,AVOID,0,-0.039493,-0.788360,0.048561,-0.061756,-0.903366,2.055357,0.020000,-2.000000,3.512195,-1.560976,60.291081,65.242624,66.924863,69.602008,66.797349,158.203390,220.753678,108.978038,65.868201,66.573330,66.342900,70.763157,67.603380,137.221208,225.998891,122.988419,0.031053,0.030318,0
1.856000,AVOID,0,-0.038849,-0.788350,-0.015809,-0.062074,-0.904131,1.998616,0.020000,-2.000000,3.512195,-1.560976,75.427972,70.947995,62.293776,69.029483,71.592885,184.604948,222.495549,103.138922,69.214121,68.104462,64.925706,70.156371,68.999707,153.805517,224.772721,116.041095,0.031214,0.029899,0
1.888000,AVOID,0,-0.038206,-0.788381,-0.080179,-0.062433,-0.904875,1.941966,0.020000,-2.000000,3.512195,-1.560976,60.268952,64.940765,68.204735,65.528635,64.644785,189.591991,206.467995,80.182708,66.083312,66.997168,66.073366,68.536664,67.475484,166.330783,218.366067,103.490660,0.032057,0.029665,0
1.920000,AVOID,0,-0.037566,-0.788453,-0.144549,-0.062832,-0.905596,1.885413,0.020000,-2.000000,3.512195,-1.560976,61.885832,66.830074,66.737778,64.999796,68.358355,204.460955,196.250133,74.617327,64.614194,66.938685,66.305910,67.298760,67.784489,179.676343,210.625490,93.384993,0.033076,0.029614,0
1.952000,AVOID,0,-0.036933,-0.788566,-0.208919,-0.063268,-0.906291,1.828976,0.020000,-2.000000,3.512195,-1.560976,70.766018,61.350847,66.752802,72.983748,70.875981,221.643086,193.030979,72.235770,66.767332,64.982942,66.462323,69.288506,68.866511,194.364703,204.467411,85.982765,0.033886,0.029689,0
1.984000,AVOID,0,-0.036308,-0.788720,-0.273289,-0.063740,-0.906959,1.772689,0.020000,-2.000000,3.512195,-1.560976,60.780977,61.833702,73.227501,64.867244,65.077854,212.832411,164.390328,69.710006,64.672108,63.880708,68.830135,67.741064,67.540481,200.828401,190.440432,80.287300,0.035732,0.030022,0
2.016000,AVOID,0,-0.035694,-0.788913,-0.337659,-0.064242,-0.907595,1.716623,0.020000,-2.000000,3.512195,-1.560976,67.379608,65.396110,67.359157,66.489142,66.948790,223.508318,143.699490,60.854482,65.619733,64.411099,68.315293,67.302891,67.333389,208.766372,174.081102,73.485814,0.037884,0.030621,0
2.048000,AVOID,0,-0.035153,-0.789122,-0.399553,-0.064769,-0.908197,1.660936,0.020000,-2.000000,3.512195,-1.560976,66.703247,69.027887,70.145342,72.253771,68.891099,232.062757,144.358842,69.964204,65.998963,66.026975,68.955810,69.035699,67.878588,216.920107,163.678311,72.253250,0.039253,0.031388,0
2.080000,AVOID,0,-0.034569,-0.789392,-0.463923,-0.065209,-0.908717,1.609550,0.020000,-2.000000,3.512195,-1.560976,67.837627,71.771573,66.079474,61.674487,69.811594,235.583475,134.014394,68.180432,66.642495,68.037584,67.949092,66.459275,68.555140,223.452286,153.295940,70.827764,0.041238,0.032278,0
2.112000,AVOID,0,-0.034003,-0.789698,-0.528293,-0.065435,-0.909125,1.566591,0.020000,-2.000000,3.512195,-1.560976,70.507659,68.970586,71.640982,66.696729,68.180579,226.348487,117.263764,75.631238,67.995303,68.364135,69.241254,66.542384,68.424043,224.465956,140.684679,72.508980,0.044557,0.033522,0
2.144000,AVOID,0,-0.033457,-0.790040,-0.592663,-0.065402,-0.909433,1.533216,0.020000,-2.000000,3.512195,-1.560976,66.086021,65.962228,69.947884,69.442933,64.829110,227.056782,114.814370,66.799467,67.327054,67.523467,69.488574,67.557576,67.165817,225.372745,131.630071,70.510650,0.046939,0.034933,0
2.176000,AVOID,0,-0.032935,-0.790417,-0.657033,-0.065421,-0.909758,1.498367,0.020000,-2.000000,3.512195,-1.560976,66.723916,70.439807,71.958555,68.496756,65.134734,232.447975,112.192783,70.026942,67.115956,68.544186,70.353068,67.886289,66.454938,227.849076,124.827020,70.341352,0.048730,0.036399,0
2.208000,AVOID,0,-0.032438,-0.790826,-0.721403,-0.065948,-0.910208,1.446649,0.020000,-2.000000,3.512195,-1.560976,63.345766,67.994234,62.423932,69.601128,61.295695,226.019722,89.189421,74.717739,65.796389,68.351703,67.577870,68.486483,64.649203,227.208802,112.353860,71.873088,0.054779,0.038535,0
2.240000,AVOID,0,-0.031969,-0.791267,-0.785773,-0.066651,-0.910659,1.389794,0.020000,-2.000000,3.512195,-1.560976,60.362915,68.277756,65.433973,66.089351,84.972219,229.419955,66.468989,69.104103,63.894673,68.325822,66.827506,67.647487,71.762259,227.982706,96.294155,70.903943,0.062083,0.041426,0
2.272000,FOLLOW_PATH,0,-0.031529,-0.791736,-0.850143,-0.067381,-0.911069,1.332875,0.000000,4.000000,-5.073171,5.073171,68.360679,66.307676,72.621076,67.476093,103.602629,222.459180,58.091962,71.530010,65.457775,67.619471,68.855255,67.587499,82.906388,226.049472,82.923388,71.123066,0.065696,0.044422,0
2.304000,FOLLOW_PATH,0,-0.031529,-0.791736,-0.721403,-0.067205,-0.909931,1.449607,0.000000,4.000000,-5.073171,5.073171,68.726470,73.346895,71.497104,67.106413,62.845613,228.871571,87.239992,62.581231,66.601819,69.624069,69.779902,67.419119,75.885117,227.037207,84.434199,68.133424,0.065288,0.047471,0
2.336000,FOLLOW_PATH,0,-0.031529,-0.791736,-0.592663,-0.067111,-0.908803,1.567807,0.000000,4.000000,-5.073171,5.073171,68.561326,58.560043,65.859479,64.541008,73.114624,230.097544,113.943640,71.311860,67.287646,65.751660,68.407754,66.411780,74.915444,228.108325,94.762503,69.245877,0.062497,0.049666,0
2.368000,FOLLOW_PATH,0,-0.031585,-0.791704,-0.466399,-0.067206,-0.907571,1.697993,0.009114,4.000000,-4.628608,5.517734,65.261292,65.910266,63.226679,67.350620,71.246673,227.909077,155.979569,68.438757,66.578422,65.807172,66.594378,66.740374,73.631374,228.038588,116.188476,68.963385,0.052382,0.050118,0
2.400000,FOLLOW_PATH,0,-0.031288,-0.791830,-0.340135,-0.067802,-0.906465,1.816964,0.019014,4.000000,-4.145642,6.000699,64.810134,70.977876,64.493241,68.199483,68.093933,219.921297,172.029030,64.710681,65.959522,67.616918,65.858980,67.251062,71.693270,225.197536,135.732670,67.474939,0.045860,0.049221,0
2.432000,AVOID,0,-0.030669,-0.792005,-0.211395,-0.068863,-0.905509,1.935383,0.020000,-2.000000,3.512195,-1.560976,69.039153,64.438099,63.052291,66.693857,68.326829,198.179479,211.324138,74.429573,67.037393,66.504332,64.876639,67.056040,70.515016,215.741216,162.189684,69.909061,0.039449,0.047244,0
2.464000,AVOID,0,-0.030044,-0.792161,-0.275765,-0.069308,-0.906329,1.871078,0.020000,-2.000000,3.512195,-1.560976,67.771687,64.191353,69.208970,67.157196,65.761968,205.834557,199.933266,66.163170,67.294396,65.694789,66.392955,67.091445,68.851449,212.273885,175.399937,68.597999,0.037711,0.045301,0
2.496000,AVOID,0,-0.029431,-0.792356,-0.340135,-0.069803,-0.907104,1.807557,0.020000,-2.000000,3.512195,-1.560976,65.482492,67.128879,64.424779,64.742473,66.086526,227.228851,181.943145,70.790797,66.660229,66.196720,65.704093,66.269305,67.883726,217.508123,177.690060,69.365478,0.037409,0.043598,0
2.528000,AVOID,0,-0.028891,-0.792566,-0.402029,-0.070312,-0.907821,1.746308,0.020000,-2.000000,3.512195,-1.560976,70.598690,71.693282,66.888773,69.149531,67.102271,236.761066,157.248437,65.601372,68.038691,68.120517,66.118731,67.277384,67.610217,224.246653,170.535492,68.048041,0.038351,0.042337,0
2.560000,AVOID,0,-0.028307,-0.792837,-0.466399,-0.070844,-0.908497,1.686177,0.020000,-2.000000,3.512195,-1.560976,64.230161,60.944838,67.529097,64.873020,64.016749,226.712178,152.029159,71.118390,66.705705,65.609029,66.612359,66.435856,66.352503,225.109587,164.058276,69.122663,0.039203,0.041329,0
2.592000,AVOID,0,-0.027742,-0.793144,-0.530769,-0.071403,-0.909133,1.626933,0.020000,-2.000000,3.512195,-1.560976,59.832674,65.215596,68.659896,65.673486,66.472637,237.817623,134.216708,69.137237,64.300144,65.471328,67.328997,66.169027,66.394550,229.557399,153.613727,69.127764,0.041154,0.040754,0
2.624000,AVOID,0,-0.027197,-0.793488,-0.595139,-0.071992,-0.909730,1.568383,0.020000,-2.000000,3.512195,-1.560976,65.775504,67.625669,71.744548,66.503099,68.813341,244.760904,122.177004,71.925904,64.816520,66.225347,68.874440,66.285952,67.241127,234.878626,142.610874,70.107113,0.044050,0.040686,0
2.656000,AVOID,0,-0.026676,-0.793866,-0.659509,-0.072612,-0.910286,1.510365,0.020000,-2.000000,3.512195,-1.560976,69.290705,67.826402,61.106063,70.527572,61.787940,250.784427,110.469462,70.303676,66.382485,66.785716,66.155508,67.770519,65.332512,240.445656,131.361380,70.175910,0.047010,0.041060,0
2.688000,AVOID,0,-0.026181,-0.794276,-0.723879,-0.072234,-0.910513,1.488933,0.020000,-2.000000,3.512195,-1.560976,67.935205,63.874942,63.895276,60.213861,67.629094,237.186308,107.561064,69.748253,66.925937,65.766945,65.364427,65.125689,66.136316,239.304884,123.031269,70.026230,0.049202,0.041700,0
2.720000,AVOID,0,-0.025712,-0.794718,-0.788249,-0.071867,-0.910750,1.467372,0.020000,-2.000000,3.512195,-1.560976,62.878848,63.762373,64.450029,68.479885,72.432479,239.173868,101.018688,70.982968,65.509456,65.065345,65.044388,66.299657,68.339973,239.259028,115.326866,70.361088,0.052921,0.042790,0
